iter	MAE	RMSE
999	17337.85336	26030.23298
1000	17331.07573	26016.62022
1001	17324.05597	26002.693
1002	17318.51283	25991.98761
1003	17309.72666	25978.51624
1004	17303.38797	25965.64127
1005	17295.78768	25951.56426
1006	17286.85461	25936.18404
1007	17280.96981	25924.5147
1008	17272.12071	25912.23439
1009	17265.71109	25899.34099
1010	17257.03562	25886.35391
1011	17247.97525	25874.06658
1012	17241.86255	25860.44851
1013	17233.78016	25846.77118
1014	17226.54565	25834.64167
1015	17221.26578	25823.53968
1016	17212.45389	25810.34784
1017	17206.53302	25797.40655
1018	17199.03151	25784.9254
1019	17190.69216	25773.62428
1020	17183.78792	25761.47551
1021	17175.8956	25747.02247
1022	17167.99723	25734.20893
1023	17161.32681	25724.01793
1024	17155.71086	25713.50085
1025	17146.92045	25699.1811
1026	17140.39743	25687.91041
1027	17134.62698	25677.66589
1028	17127.91138	25665.65898
1029	17119.4843	25652.89555
1030	17112.77235	25641.59536
1031	17105.75384	25628.40822
1032	17097.67121	25615.51364
1033	17089.90041	25604.04274
1034	17083.61402	25592.87574
1035	17076.06408	25579.26078
1036	17066.77708	25567.13712
1037	17061.17237	25556.82546
1038	17055.516	25547.61529
1039	17047.45725	25532.91909
1040	17042.02368	25521.22138
1041	17036.82908	25511.73957
1042	17031.54719	25502.69745
1043	17025.0618	25491.07322
1044	17018.10518	25478.98395
1045	17012.37008	25469.16642
1046	17006.03979	25458.01821
1047	16999.15365	25444.73172
1048	16994.50356	25434.80926
1049	16987.05927	25421.35884
1050	16979.97744	25409.73298
1051	16973.66164	25396.40097
1052	16967.78787	25385.17712
1053	16961.44658	25374.24853
1054	16956.51586	25364.14793
1055	16950.20908	25352.68037
1056	16942.03311	25339.89945
1057	16936.31269	25328.5675
1058	16930.73072	25318.06118
1059	16925.45643	25308.1175
1060	16919.60077	25297.52571
1061	16914.23573	25287.13066
1062	16906.53105	25274.7302
1063	16899.98159	25261.72257
1064	16894.13351	25251.32322
1065	16890.54127	25242.36745
1066	16883.93867	25228.72286
1067	16877.92487	25218.44685
1068	16871.92192	25207.46863
1069	16864.52742	25196.49278
1070	16857.22941	25185.20539
1071	16850.47962	25171.97001
1072	16844.09444	25159.75688
1073	16838.07003	25148.33392
1074	16830.69209	25134.89172
1075	16823.47652	25121.4861
1076	16816.87786	25111.09671
1077	16811.61834	25101.47268
1078	16807.17926	25093.11206
1079	16801.49908	25080.92513
1080	16797.11137	25070.40408
1081	16793.08162	25060.79208
1082	16785.26604	25048.84305
1083	16778.31467	25035.33616
1084	16773.66828	25024.25167
1085	16768.37917	25013.36066
1086	16761.70147	25002.95109
1087	16755.49843	24990.54363
1088	16749.21774	24979.43493
1089	16742.15158	24968.15705
1090	16737.84248	24957.94161
1091	16730.49648	24946.71852
1092	16725.78282	24935.79241
1093	16720.43254	24925.19087
1094	16714.98918	24916.09197
1095	16706.54036	24902.96658
1096	16702.24112	24891.58063
1097	16695.63348	24879.82673
1098	16689.21059	24868.22153
1099	16684.18657	24856.80854
1100	16676.97192	24845.84578
1101	16670.28497	24833.06446
1102	16665.82601	24823.64178
1103	16660.04592	24815.08222
1104	16653.63685	24804.04803
1105	16647.03545	24791.02166
1106	16641.1584	24780.95857
1107	16636.69297	24770.37599
1108	16632.95381	24761.2508
1109	16626.19014	24750.21055
1110	16620.74316	24740.65764
1111	16615.28767	24731.36616
1112	16611.39822	24723.59428
1113	16605.97978	24714.75339
1114	16600.01716	24704.56165
1115	16594.38933	24694.79482
1116	16588.90888	24683.93249
1117	16584.4302	24674.71015
1118	16579.38952	24666.51306
1119	16575.34932	24657.37203
1120	16568.80534	24645.69384
1121	16564.5359	24636.43889
1122	16558.63302	24624.85311
1123	16554.62189	24615.12255
1124	16549.76744	24605.73032
1125	16543.81024	24594.30676
1126	16537.59802	24585.49703
1127	16532.3106	24576.04108
1128	16527.41871	24567.59425
1129	16522.2761	24556.98898
1130	16516.81316	24547.20517
1131	16507.63115	24533.99068
1132	16501.5294	24524.01396
1133	16495.77562	24512.52723
1134	16489.08064	24502.43928
1135	16483.53089	24493.2658
1136	16476.51007	24481.31195
1137	16469.56309	24468.76169
1138	16463.36124	24457.84882
1139	16459.07585	24448.32907
1140	16455.92715	24440.00539
1141	16449.04599	24429.31626
1142	16442.32927	24420.23125
1143	16436.03166	24411.5108
1144	16430.39571	24398.44344
1145	16425.14606	24387.66542
1146	16419.67779	24379.85467
1147	16415.22716	24370.05993
1148	16411.27568	24361.57266
1149	16403.66963	24349.26644
1150	16398.32063	24340.46419
1151	16391.6156	24331.52531
1152	16383.63845	24319.51515
1153	16379.42768	24309.92314
1154	16372.88738	24298.29803
1155	16367.4911	24289.31321
1156	16360.34027	24277.71638
1157	16355.57865	24269.17691
1158	16348.14728	24258.43043
1159	16342.9222	24249.71869
1160	16337.59039	24241.0966
1161	16332.29278	24232.72005
1162	16325.2582	24221.26138
1163	16319.87566	24212.81276
1164	16313.61983	24202.95535
1165	16307.74309	24190.76246
1166	16302.15497	24181.57298
1167	16297.34664	24171.66649
1168	16291.27647	24161.23604
1169	16286.38043	24151.87652
1170	16279.8214	24144.83737
1171	16272.98085	24133.33449
1172	16270.52109	24126.29227
1173	16263.99686	24114.44033
1174	16258.92298	24105.5959
1175	16253.29041	24094.13455
1176	16250.86334	24089.38737
1177	16245.16065	24080.00058
1178	16238.1474	24068.64776
1179	16234.3771	24058.84749
1180	16228.59997	24051.01779
1181	16223.83734	24040.28946
1182	16218.35281	24030.34034
1183	16214.80101	24021.7489
1184	16208.04406	24012.89521
1185	16202.35373	24001.5405
1186	16195.03004	23990.35549
1187	16191.30937	23983.99468
1188	16187.33732	23976.38231
1189	16181.21245	23967.33996
1190	16175.12905	23957.09224
1191	16171.54372	23948.98389
1192	16165.55155	23940.01819
1193	16161.83243	23931.17716
1194	16155.47153	23922.27753
1195	16151.40935	23914.43852
1196	16146.21476	23904.91131
1197	16140.45062	23893.82051
1198	16134.18574	23884.42218
1199	16127.27842	23873.01161
1200	16120.54041	23861.80289
1201	16114.96763	23852.18991
1202	16110.06047	23842.5441
1203	16104.54713	23834.65041
1204	16099.79335	23824.47785
1205	16095.80587	23815.88283
1206	16089.54368	23807.2868
1207	16086.33513	23800.52148
1208	16080.84601	23789.66306
1209	16075.89248	23782.23862
1210	16069.70023	23773.58351
1211	16062.61794	23764.85468
1212	16056.58155	23754.8199
1213	16052.38307	23745.36272
1214	16047.12462	23737.26877
1215	16042.16497	23728.48826
1216	16036.8754	23716.96787
1217	16032.74052	23708.13278
1218	16029.2964	23700.04169
1219	16024.05393	23691.3964
1220	16019.10282	23680.99039
1221	16012.08765	23673.25232
1222	16006.17454	23663.59141
1223	16001.64634	23655.09625
1224	15997.5118	23647.84611
1225	15992.52274	23637.98067
1226	15987.1289	23629.23085
1227	15982.57411	23620.56495
1228	15978.62666	23611.77672
1229	15971.59314	23601.75966
1230	15967.31762	23591.60734
1231	15962.32124	23583.65381
1232	15956.66659	23574.96024
1233	15952.69832	23568.06593
1234	15946.92738	23560.62755
1235	15941.43246	23552.71287
1236	15937.9137	23546.09805
1237	15932.31507	23536.28671
1238	15927.46442	23528.50708
1239	15922.91669	23519.87945
1240	15918.38943	23512.66724
1241	15914.0187	23504.24777
1242	15910.39851	23497.85225
1243	15906.77061	23489.10949
1244	15900.86707	23478.40842
1245	15895.87683	23469.23252
1246	15891.90128	23461.43345
1247	15886.88177	23453.1866
1248	15880.08822	23444.18967
1249	15878.61826	23439.4795
1250	15873.56691	23429.18678
1251	15868.86302	23422.00969
1252	15864.80399	23414.40041
1253	15859.25986	23406.33428
1254	15855.36767	23397.77752
1255	15850.40235	23391.12908
1256	15846.6358	23383.54291
1257	15841.93831	23374.83958
1258	15837.56624	23366.22787
1259	15833.29076	23356.33821
1260	15827.82982	23347.76502
1261	15823.68865	23339.67566
1262	15820.33232	23332.1918
1263	15816.43355	23323.02912
1264	15809.19873	23313.47818
1265	15805.45841	23304.96432
1266	15801.07274	23298.089
1267	15795.43318	23290.23909
1268	15792.84884	23284.17724
1269	15787.90354	23276.17947
1270	15784.29166	23268.06553
1271	15780.61478	23262.08417
1272	15778.29104	23255.89392
1273	15773.56705	23248.09175
1274	15769.91863	23239.64832
1275	15765.35295	23230.44426
1276	15760.95831	23221.35657
1277	15756.24481	23211.94284
1278	15753.36116	23205.28281
1279	15749.29758	23197.32505
1280	15745.79941	23190.23489
1281	15740.61467	23183.61689
1282	15737.12846	23176.03442
1283	15731.91471	23166.22801
1284	15726.75594	23157.24432
1285	15722.48559	23150.87998
1286	15719.15044	23143.3029
1287	15713.14365	23132.83994
1288	15707.62832	23123.61659
1289	15704.7084	23116.97144
1290	15699.09981	23107.80597
1291	15693.99915	23098.54337
1292	15690.59584	23091.49138
1293	15686.36104	23085.00081
1294	15682.12384	23077.05059
1295	15678.93984	23070.3416
1296	15673.68713	23061.18466
1297	15668.87469	23052.5274
1298	15663.59498	23044.19145
1299	15659.57606	23035.37542
1300	15654.66379	23025.14862
1301	15650.43394	23017.2628
1302	15645.5865	23008.81105
1303	15642.85683	23001.64105
1304	15638.49269	22992.60361
1305	15634.17746	22983.28309
1306	15629.51494	22975.51763
1307	15625.92194	22970.23054
1308	15621.45749	22961.74751
1309	15618.07868	22954.29661
1310	15614.07418	22947.14168
1311	15611.00734	22941.30782
1312	15607.0439	22932.7785
1313	15601.85458	22923.5252
1314	15596.32316	22916.53615
1315	15594.25137	22910.82741
1316	15589.30829	22901.48895
1317	15585.05776	22892.86106
1318	15580.11842	22887.06912
1319	15575.85956	22880.11694
1320	15572.80461	22874.55203
1321	15569.23241	22867.23412
1322	15564.15512	22859.81301
1323	15558.90264	22851.69852
1324	15554.01038	22843.71227
1325	15549.53568	22835.00697
1326	15545.73634	22826.5961
1327	15542.40015	22819.05149
1328	15538.29915	22812.66718
1329	15533.95344	22805.09941
1330	15531.21523	22799.23786
1331	15525.09167	22788.42962
1332	15519.72987	22781.21386
1333	15516.57047	22774.7543
1334	15513.47077	22766.77688
1335	15508.28196	22757.88909
1336	15506.15069	22752.27226
1337	15504.09991	22746.72538
1338	15499.43295	22739.628
1339	15496.43262	22733.82515
1340	15492.63971	22725.38127
1341	15488.72424	22718.05089
1342	15485.49864	22712.06363
1343	15481.55884	22704.22376
1344	15476.88315	22696.90975
1345	15473.76177	22689.29709
1346	15471.20148	22683.16511
1347	15467.65477	22677.45186
1348	15464.08599	22669.25012
1349	15459.21094	22661.97757
1350	15453.83629	22655.02626
1351	15449.56447	22647.07892
1352	15447.69877	22641.45271
1353	15443.23801	22632.96409
1354	15441.12051	22627.19821
1355	15437.61549	22620.14025
1356	15431.92562	22610.55949
1357	15428.89098	22604.25974
1358	15423.12724	22595.02783
1359	15419.99667	22588.30877
1360	15417.64943	22582.25906
1361	15413.20786	22573.41059
1362	15409.82739	22567.0903
1363	15405.85673	22559.54003
1364	15399.53938	22549.89041
1365	15395.35552	22542.37933
1366	15392.44689	22535.83624
1367	15387.75132	22529.44479
1368	15383.06843	22520.60468
1369	15378.30168	22511.1131
1370	15376.12694	22505.74325
1371	15373.27942	22499.11418
1372	15369.43336	22492.45083
1373	15365.87122	22486.38096
1374	15362.86922	22480.30883
1375	15360.02632	22473.89558
1376	15355.31426	22466.07594
1377	15354.62373	22463.6006
1378	15350.71614	22457.65515
1379	15345.34886	22449.90591
1380	15342.10754	22443.75009
1381	15339.30009	22437.66834
1382	15337.48328	22432.3178
1383	15336.64602	22429.46846
1384	15332.04849	22420.40622
1385	15328.68062	22413.39697
1386	15323.10904	22407.07483
1387	15319.16628	22401.39465
1388	15316.64965	22394.20951
1389	15311.11161	22383.00704
1390	15309.7672	22378.05385
1391	15306.92551	22372.44474
1392	15302.67231	22365.08945
1393	15299.60591	22358.82405
1394	15296.09446	22351.26397
1395	15292.98842	22345.75858
1396	15289.08063	22337.92229
1397	15285.36277	22330.69623
1398	15281.52851	22324.79969
1399	15279.94075	22320.69926
1400	15277.9574	22315.731
1401	15277.58415	22314.28295
1402	15273.09543	22306.84921
1403	15270.48952	22299.72154
1404	15266.14733	22291.94942
1405	15262.75576	22285.66551
1406	15259.43342	22279.85
1407	15254.88308	22273.66951
1408	15250.20852	22266.22131
1409	15249.43179	22263.83477
1410	15242.98181	22255.94417
1411	15239.41181	22250.91414
1412	15235.525	22242.39064
1413	15231.43672	22234.59084
1414	15228.35083	22227.89323
1415	15224.61489	22221.18886
1416	15219.36895	22211.75806
1417	15213.74343	22204.13115
1418	15211.61619	22198.12962
1419	15207.00406	22190.82732
1420	15203.55784	22185.8243
1421	15198.87449	22179.31549
1422	15195.67639	22172.73388
1423	15193.19481	22165.71855
1424	15189.65462	22158.65374
1425	15186.68068	22152.97196
1426	15184.35024	22147.01015
1427	15184.08473	22145.7749
1428	15181.23867	22139.79556
1429	15177.56849	22134.61967
1430	15174.52246	22128.05075
1431	15172.44903	22122.79349
1432	15168.09619	22114.70802
1433	15162.54351	22106.31861
1434	15159.02536	22100.17164
1435	15156.61221	22094.3191
1436	15152.88523	22088.34431
1437	15147.34194	22081.82879
1438	15143.32559	22073.73719
1439	15141.36954	22068.59533
1440	15137.50766	22060.8814
1441	15134.05945	22055.83122
1442	15131.05991	22050.35049
1443	15126.91032	22041.22822
1444	15123.77646	22035.19719
1445	15120.36719	22028.28879
1446	15117.10108	22021.55054
1447	15116.02512	22018.73203
1448	15111.63876	22012.18021
1449	15107.63725	22006.2655
1450	15105.95523	22002.13341
1451	15101.25355	21995.38229
1452	15099.4771	21991.86554
1453	15095.05113	21984.99773
1454	15093.27819	21979.57018
1455	15089.47941	21972.81709
1456	15085.51415	21965.54995
1457	15084.43486	21962.85313
1458	15082.0533	21958.50305
1459	15079.73608	21953.63499
1460	15074.10978	21946.17779
1461	15070.61189	21939.27346
1462	15066.58693	21934.0088
1463	15062.30351	21927.38497
1464	15057.52247	21921.07479
1465	15053.36938	21914.33555
1466	15050.95452	21908.14138
1467	15049.17439	21904.24907
1468	15047.22159	21899.42699
1469	15044.92968	21893.77695
1470	15040.35677	21884.98775
1471	15039.06972	21881.5282
1472	15035.86015	21874.98024
1473	15035.24877	21872.75578
1474	15033.69044	21868.35106
1475	15029.61879	21860.67668
1476	15025.32332	21853.66313
1477	15023.04834	21848.05782
1478	15022.56794	21846.21853
1479	15018.1971	21839.1406
1480	15014.20815	21833.32168
1481	15010.92276	21827.12625
1482	15008.563	21821.3862
1483	15005.60057	21815.93391
1484	15002.70207	21809.33626
1485	14999.65198	21804.03138
1486	14996.79048	21797.01355
1487	14993.23504	21790.45978
1488	14991.20814	21785.22644
1489	14987.47792	21779.14729
1490	14983.72939	21772.40195
1491	14979.54192	21766.40067
1492	14976.04615	21760.26177
1493	14974.37329	21755.2685
1494	14969.22923	21746.72069
1495	14965.70707	21741.63765
1496	14965.32276	21739.57234
1497	14961.64921	21731.53116
1498	14959.17585	21725.17321
1499	14956.52925	21719.15843
1500	14953.25929	21713.66978
1501	14949.14225	21708.4814
1502	14944.82958	21702.63198
1503	14943.70411	21699.44919
1504	14940.66307	21694.8638
1505	14935.25296	21687.99968
1506	14930.71739	21680.68408
1507	14927.644	21673.99861
1508	14923.61964	21668.24715
1509	14922.46081	21664.20111
1510	14918.65503	21657.1126
1511	14916.10699	21651.92149
1512	14912.71582	21645.83621
1513	14908.49027	21640.94574
1514	14907.54308	21637.96602
1515	14904.25431	21631.04038
1516	14900.72785	21623.72937
1517	14897.68512	21617.72309
1518	14895.01426	21611.00099
1519	14890.6679	21604.1131
1520	14887.73269	21599.25128
1521	14883.77391	21593.70426
1522	14879.24132	21586.31287
1523	14874.07743	21579.04244
1524	14869.84769	21572.78714
1525	14866.21785	21566.57323
1526	14862.9621	21561.35674
1527	14859.42285	21554.39502
1528	14856.19092	21548.81418
1529	14852.85346	21542.87204
1530	14849.42005	21536.64893
1531	14847.24386	21531.46794
1532	14845.46448	21526.96003
1533	14843.81466	21522.8721
1534	14839.66406	21515.81576
1535	14838.33146	21511.41847
1536	14836.27058	21506.57213
1537	14831.78638	21499.05155
1538	14830.34805	21495.08347
1539	14827.14914	21490.21553
1540	14823.4475	21484.47497
1541	14819.88561	21477.47362
1542	14817.2713	21471.43575
1543	14814.04551	21466.13303
1544	14811.55167	21460.04846
1545	14808.15554	21454.68331
1546	14804.58181	21448.6662
1547	14801.2857	21443.87323
1548	14798.02136	21437.30927
1549	14793.9806	21430.4505
1550	14791.26898	21425.48794
1551	14787.90952	21419.95373
1552	14785.68406	21414.60176
1553	14781.63761	21410.02368
1554	14778.70706	21404.05532
1555	14775.41546	21397.43918
1556	14773.18434	21391.36569
1557	14769.06576	21385.0611
1558	14766.77341	21379.51791
1559	14762.72642	21372.65511
1560	14761.14857	21368.51263
1561	14757.38291	21362.80124
1562	14753.50973	21357.3934
1563	14750.24962	21352.58221
1564	14747.8122	21348.61038
1565	14744.2014	21341.96274
1566	14741.25781	21337.83156
1567	14738.46849	21333.19303
1568	14735.94223	21328.86477
1569	14733.03872	21323.04463
1570	14729.77936	21316.86701
1571	14725.98338	21310.69848
1572	14723.7783	21305.62464
1573	14721.12336	21301.51969
1574	14718.63877	21295.107
1575	14715.36067	21289.46993
1576	14713.4521	21284.74713
1577	14710.8481	21279.16632
1578	14707.74197	21273.50732
1579	14705.47588	21269.21651
1580	14703.3201	21264.79396
1581	14700.77765	21260.03272
1582	14697.21205	21255.11782
1583	14693.44224	21250.72495
1584	14688.52669	21244.06939
1585	14683.45814	21238.49829
1586	14679.9805	21232.40751
1587	14677.59108	21227.12345
1588	14673.28955	21220.15119
1589	14670.01737	21215.06788
1590	14669.38868	21213.47702
1591	14664.99009	21206.87631
1592	14661.90386	21201.066
1593	14659.65138	21196.32346
1594	14657.30558	21191.83599
1595	14654.69747	21186.52815
1596	14653.52192	21183.92086
1597	14651.86289	21180.84167
1598	14646.94373	21173.42288
1599	14644.05638	21167.26333
1600	14640.75378	21161.36285
